"id","Direction","Frequency","Platform","Response.RT","Scored","Encoding","List_Type"
"w10118712","U",5,"USM",7476,0,"Frequency","Pure U"
"w939844","U",10,"USM",27750,0,"Frequency","Pure U"
"w970137","U",10,"USM",7197,100,"Frequency","Pure U"
"w994700","U",0,"USM",1306,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",4089,0,"Frequency","Pure U"
"488672","U",2,"USM",6386,0,"Frequency","Pure U"
"10006036","U",0,"USM",9495,0,"Frequency","Pure U"
"10006036","U",0,"USM",5194,0,"Frequency","Pure U"
"10038653","U",1,"USM",6397,0,"Frequency","Pure U"
"10066786","U",0,"USM",7298,100,"Frequency","Pure U"
"10097621","U",5,"USM",2456,0,"Frequency","Pure U"
"213499","U",0,"USM",10151,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1136,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",9,"Prolific",3105,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",9,"Prolific",8773,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",661,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",2,"Prolific",3506,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",856,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1620,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",12631,0,"Frequency","Pure U"
"w10080302_stt","U",2,"USM",17396,0,"Frequency","Pure U"
"w10103314","U",0,"USM",833,0,"Frequency","Pure U"
"w10118712","U",0,"USM",13769,0,"Frequency","Pure U"
"w939844","U",10,"USM",40770,0,"Frequency","Pure U"
"w970137","U",1,"USM",2609,0,"Frequency","Pure U"
"w994700","U",20,"USM",2886,100,"Frequency","Pure U"
"w998015_dp","U",100,"USM",8877,0,"Frequency","Pure U"
"488672","U",3,"USM",6234,0,"Frequency","Pure U"
"10006036","U",0,"USM",2761,100,"Frequency","Pure U"
"10038653","U",3,"USM",4229,0,"Frequency","Pure U"
"10066786","U",12,"USM",13897,100,"Frequency","Pure U"
"10097621","U",33,"USM",5143,0,"Frequency","Pure U"
"213499","U",16,"USM",3176,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",823,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",50,"Prolific",4784,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",34,"Prolific",12731,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",2070,100,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",9,"Prolific",15063,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2905,0,"Frequency","Pure U"
"w10044769_mad","U",30,"USM",12713,0,"Frequency","Pure U"
"w10080302_stt","U",1,"USM",60955,0,"Frequency","Pure U"
"w10103314","U",0,"USM",910,0,"Frequency","Pure U"
"w10103314","U",0,"USM",357,0,"Frequency","Pure U"
"w10118712","U",16,"USM",5890,0,"Frequency","Pure U"
"w939844","U",10,"USM",29937,100,"Frequency","Pure U"
"w970137","U",3,"USM",3753,0,"Frequency","Pure U"
"w994700","U",100,"USM",1129,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",1933,100,"Frequency","Pure U"
"488672","U",4,"USM",6084,0,"Frequency","Pure U"
"10006036","U",1,"USM",5510,0,"Frequency","Pure U"
"10038653","U",2,"USM",6104,0,"Frequency","Pure U"
"10066786","U",0,"USM",7389,100,"Frequency","Pure U"
"10097621","U",0,"USM",4758,0,"Frequency","Pure U"
"213499","U",20,"USM",3394,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",5,"Prolific",1357,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",10,"Prolific",7953,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",2,"Prolific",2845,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",3217,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",1974,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1763,0,"Frequency","Pure U"
"w10044769_mad","U",45,"USM",12641,100,"Frequency","Pure U"
"w10080302_stt","U",15,"USM",39875,100,"Frequency","Pure U"
"w10103314","U",20,"USM",1617,0,"Frequency","Pure U"
"w10118712","U",16,"USM",12558,0,"Frequency","Pure U"
"w939844","U",10,"USM",18455,100,"Frequency","Pure U"
"w939844","U",20,"USM",10386,100,"Frequency","Pure U"
"w970137","U",30,"USM",5350,100,"Frequency","Pure U"
"w994700","U",1,"USM",1129,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",4486,0,"Frequency","Pure U"
"488672","U",31,"USM",4662,0,"Frequency","Pure U"
"10006036","U",0,"USM",1461,0,"Frequency","Pure U"
"10038653","U",2,"USM",4494,0,"Frequency","Pure U"
"10066786","U",99,"USM",7528,100,"Frequency","Pure U"
"10097621","U",0,"USM",2442,100,"Frequency","Pure U"
"213499","U",10,"USM",3448,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1486,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",45,"Prolific",6325,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",20,"Prolific",6515,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1030,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",10,"Prolific",4612,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",2838,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1191,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",13422,0,"Frequency","Pure U"
"w10080302_stt","U",1,"USM",9882,100,"Frequency","Pure U"
"w10103314","U",10,"USM",735,0,"Frequency","Pure U"
"w10118712","U",12,"USM",10530,0,"Frequency","Pure U"
"w939844","U",30,"USM",13932,100,"Frequency","Pure U"
"w970137","U",5,"USM",2202,0,"Frequency","Pure U"
"w994700","U",60,"USM",3457,100,"Frequency","Pure U"
"10006036","U",0,"USM",6328,100,"Frequency","Pure U"
"10038653","U",2,"USM",5050,0,"Frequency","Pure U"
"10066786","U",0,"USM",7790,100,"Frequency","Pure U"
"10097621","U",0,"USM",1153,0,"Frequency","Pure U"
"213499","U",0,"USM",4682,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1739,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",20,"Prolific",3291,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",1,"Prolific",19164,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",2,"Prolific",14032,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",947,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",10,"Prolific",2396,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",1124,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",5103,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",7993,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",8809,0,"Frequency","Pure U"
"w10103314","U",10,"USM",738,0,"Frequency","Pure U"
"w10118712","U",25,"USM",5117,100,"Frequency","Pure U"
"w939844","U",30,"USM",19598,0,"Frequency","Pure U"
"w970137","U",10,"USM",5761,0,"Frequency","Pure U"
"w994700","U",25,"USM",3600,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",1958,0,"Frequency","Pure U"
"488672","U",2,"USM",3480,0,"Frequency","Pure U"
"10006036","U",60,"USM",2423,100,"Frequency","Pure U"
"10038653","U",9,"USM",9183,0,"Frequency","Pure U"
"10066786","U",78,"USM",16015,100,"Frequency","Pure U"
"10066786","U",76,"USM",19295,100,"Frequency","Pure U"
"10097621","U",11,"USM",3150,0,"Frequency","Pure U"
"213499","U",3,"USM",1805,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1226,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",15,"Prolific",6991,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",30,"Prolific",3911,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",10,"Prolific",8732,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1469,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",10772,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",813,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1630,0,"Frequency","Pure U"
"w10044769_mad","U",60,"USM",4554,100,"Frequency","Pure U"
"w10080302_stt","U",15,"USM",9681,100,"Frequency","Pure U"
"w10103314","U",20,"USM",4045,100,"Frequency","Pure U"
"w10118712","U",4,"USM",4343,100,"Frequency","Pure U"
"w939844","U",3,"USM",3957,0,"Frequency","Pure U"
"w970137","U",11,"USM",3866,0,"Frequency","Pure U"
"w994700","U",0,"USM",4753,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",3641,0,"Frequency","Pure U"
"488672","U",2,"USM",6943,100,"Frequency","Pure U"
"10006036","U",0,"USM",2478,0,"Frequency","Pure U"
"10038653","U",1,"USM",4322,0,"Frequency","Pure U"
"10066786","U",34,"USM",7338,100,"Frequency","Pure U"
"10097621","U",NA,"USM",2487,0,"Frequency","Pure U"
"213499","U",2,"USM",3778,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1103,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",5,"Prolific",44152,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",3,"Prolific",11064,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",4057,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",20,"Prolific",6511,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",1210,0,"Frequency","Pure U"
"w10044769_mad","U",20,"USM",5416,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",52800,100,"Frequency","Pure U"
"w10103314","U",0,"USM",2407,0,"Frequency","Pure U"
"w10118712","U",0,"USM",6274,0,"Frequency","Pure U"
"w939844","U",1,"USM",42891,0,"Frequency","Pure U"
"w970137","U",5,"USM",5264,0,"Frequency","Pure U"
"w994700","U",1,"USM",1149,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2984,0,"Frequency","Pure U"
"488672","U",13,"USM",3781,100,"Frequency","Pure U"
"10006036","U",0,"USM",3337,0,"Frequency","Pure U"
"10038653","U",4,"USM",4216,0,"Frequency","Pure U"
"10066786","U",0,"USM",5785,100,"Frequency","Pure U"
"10097621","U",2,"USM",2646,100,"Frequency","Pure U"
"213499","U",3,"USM",2952,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",4035,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",5,"Prolific",6201,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",1,"Prolific",4194,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",2134,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",6129,100,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",4452,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",5237,0,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",30317,0,"Frequency","Pure U"
"w10103314","U",10,"USM",16426,0,"Frequency","Pure U"
"w10118712","U",0,"USM",4836,0,"Frequency","Pure U"
"w939844","U",10,"USM",64006,0,"Frequency","Pure U"
"w970137","U",3,"USM",5224,100,"Frequency","Pure U"
"w994700","U",0,"USM",2507,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",919,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",1974,0,"Frequency","Pure U"
"488672","U",2,"USM",10106,0,"Frequency","Pure U"
"10006036","U",0,"USM",2484,100,"Frequency","Pure U"
"10066786","U",0,"USM",14072,0,"Frequency","Pure U"
"10097621","U",0,"USM",2771,0,"Frequency","Pure U"
"213499","U",0,"USM",1382,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1182,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",15,"Prolific",3678,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",2,"Prolific",3996,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",3,"Prolific",699,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",8,"Prolific",7795,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",920,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",3335,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",4159,0,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",6537,0,"Frequency","Pure U"
"w10103314","U",10,"USM",716,0,"Frequency","Pure U"
"w10118712","U",12,"USM",12282,0,"Frequency","Pure U"
"w939844","U",20,"USM",14195,100,"Frequency","Pure U"
"w970137","U",23,"USM",4901,100,"Frequency","Pure U"
"w994700","U",0,"USM",1981,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",7369,0,"Frequency","Pure U"
"488672","U",4,"USM",4115,0,"Frequency","Pure U"
"10006036","U",10,"USM",4141,100,"Frequency","Pure U"
"10038653","U",40,"USM",3179,100,"Frequency","Pure U"
"10066786","U",0,"USM",6382,100,"Frequency","Pure U"
"10097621","U",1,"USM",2635,0,"Frequency","Pure U"
"213499","U",8,"USM",12611,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",3746,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",35,"Prolific",8748,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",2,"Prolific",3058,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1184,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",2,"Prolific",5097,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1764,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2204,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",4633,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",4248,0,"Frequency","Pure U"
"w10103314","U",20,"USM",2461,0,"Frequency","Pure U"
"w10118712","U",39,"USM",15853,100,"Frequency","Pure U"
"w970137","U",10,"USM",7654,100,"Frequency","Pure U"
"w994700","U",0,"USM",2936,0,"Frequency","Pure U"
"w994700","U",3,"USM",1798,0,"Frequency","Pure U"
"488672","U",2,"USM",6600,0,"Frequency","Pure U"
"10006036","U",0,"USM",2626,100,"Frequency","Pure U"
"10038653","U",20,"USM",3496,0,"Frequency","Pure U"
"10097621","U",0,"USM",2221,100,"Frequency","Pure U"
"213499","U",1,"USM",2531,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",6728,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",25,"Prolific",5563,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",1,"Prolific",4424,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1367,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",20,"Prolific",1862,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",10,"Prolific",2584,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",3005,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",3515,100,"Frequency","Pure U"
"w10080302_stt","U",20,"USM",4155,0,"Frequency","Pure U"
"w10103314","U",0,"USM",3382,0,"Frequency","Pure U"
"w10118712","U",24,"USM",6341,100,"Frequency","Pure U"
"w939844","U",20,"USM",28842,0,"Frequency","Pure U"
"w994700","U",0,"USM",1414,100,"Frequency","Pure U"
"w998015_dp","U",0,"USM",1769,100,"Frequency","Pure U"
"488672","U",6,"USM",9136,100,"Frequency","Pure U"
"10006036","U",10,"USM",3797,0,"Frequency","Pure U"
"10066786","U",87,"USM",5792,100,"Frequency","Pure U"
"10097621","U",64,"USM",1162,0,"Frequency","Pure U"
"213499","U",0,"USM",1360,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1160,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",40,"Prolific",12780,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",20,"Prolific",1037,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",4,"Prolific",3156,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",2680,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2847,0,"Frequency","Pure U"
"w10044769_mad","U",15,"USM",4717,0,"Frequency","Pure U"
"w10080302_stt","U",10,"USM",6222,0,"Frequency","Pure U"
"w10103314","U",20,"USM",4347,0,"Frequency","Pure U"
"w10118712","U",20,"USM",9434,100,"Frequency","Pure U"
"w939844","U",30,"USM",27355,0,"Frequency","Pure U"
"w970137","U",2,"USM",5308,0,"Frequency","Pure U"
"w994700","U",15,"USM",2089,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",5736,100,"Frequency","Pure U"
"488672","U",88,"USM",5253,0,"Frequency","Pure U"
"10006036","U",10,"USM",5869,100,"Frequency","Pure U"
"10038653","U",1,"USM",2818,0,"Frequency","Pure U"
"10066786","U",100,"USM",5536,100,"Frequency","Pure U"
"10097621","U",67,"USM",1235,0,"Frequency","Pure U"
"213499","U",25,"USM",3858,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",3921,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",30,"Prolific",4428,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",78,"Prolific",16672,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",2485,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",40,"Prolific",6681,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",10,"Prolific",1571,0,"Frequency","Pure U"
"w10013152_klj","U",40,"USM",1706,100,"Frequency","Pure U"
"w10044769_mad","U",75,"USM",4072,100,"Frequency","Pure U"
"w10080302_stt","U",30,"USM",15252,100,"Frequency","Pure U"
"w10103314","U",50,"USM",3782,100,"Frequency","Pure U"
"w10118712","U",15,"USM",8439,100,"Frequency","Pure U"
"w939844","U",10,"USM",12788,100,"Frequency","Pure U"
"w970137","U",50,"USM",13353,100,"Frequency","Pure U"
"w994700","U",10,"USM",2331,100,"Frequency","Pure U"
"w998015_dp","U",100,"USM",2194,100,"Frequency","Pure U"
"488672","U",22,"USM",5400,0,"Frequency","Pure U"
"10006036","U",40,"USM",2479,0,"Frequency","Pure U"
"10038653","U",1,"USM",3012,0,"Frequency","Pure U"
"10066786","U",89,"USM",10018,0,"Frequency","Pure U"
"10097621","U",NA,"USM",3493,0,"Frequency","Pure U"
"213499","U",66,"USM",1269,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",10,"Prolific",1092,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",80,"Prolific",2266,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",70,"Prolific",6952,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",25,"Prolific",782,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",25,"Prolific",5607,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",960,0,"Frequency","Pure U"
"w10013152_klj","U",2,"USM",15408,100,"Frequency","Pure U"
"w10044769_mad","U",90,"USM",7193,100,"Frequency","Pure U"
"w10080302_stt","U",2,"USM",37456,0,"Frequency","Pure U"
"w10118712","U",10,"USM",7198,100,"Frequency","Pure U"
"w10118712","U",0,"USM",6825,0,"Frequency","Pure U"
"w939844","U",60,"USM",4161,0,"Frequency","Pure U"
"w970137","U",1,"USM",5586,0,"Frequency","Pure U"
"w994700","U",10,"USM",1343,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",8207,100,"Frequency","Pure U"
"488672","U",3,"USM",4219,0,"Frequency","Pure U"
"10006036","U",0,"USM",2449,0,"Frequency","Pure U"
"10038653","U",2,"USM",3988,0,"Frequency","Pure U"
"10066786","U",43,"USM",3943,100,"Frequency","Pure U"
"10097621","U",0,"USM",5842,100,"Frequency","Pure U"
"10097621","U",0,"USM",3462,100,"Frequency","Pure U"
"213499","U",2,"USM",6885,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1551,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",10,"Prolific",4526,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",1,"Prolific",29321,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",2581,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",3285,100,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1380,0,"Frequency","Pure U"
"w10044769_mad","U",20,"USM",2339,100,"Frequency","Pure U"
"w10080302_stt","U",2,"USM",32224,100,"Frequency","Pure U"
"w10103314","U",10,"USM",3072,0,"Frequency","Pure U"
"w10118712","U",0,"USM",7133,100,"Frequency","Pure U"
"w939844","U",1,"USM",21115,0,"Frequency","Pure U"
"w970137","U",4,"USM",1984,0,"Frequency","Pure U"
"w994700","U",1,"USM",2854,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",5686,0,"Frequency","Pure U"
"10050933","U",30,"USM",5535,0,"Frequency","Pure U"
"10081611","U",40,"USM",2535,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",44,"Prolific",3682,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",30,"Prolific",3773,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",5646,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",50,"Prolific",1877,100,"Frequency","Pure U"
"w10006514","U",40,"USM",4852,100,"Frequency","Pure U"
"w10020124","U",27,"USM",2713,0,"Frequency","Pure U"
"W10032501","U",100,"USM",2060,100,"Frequency","Pure U"
"w10046218","U",0,"USM",2169,0,"Frequency","Pure U"
"w10048539_obc","U",50,"USM",1902,0,"Frequency","Pure U"
"w10064771_al","U",30,"USM",17100,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2878,0,"Frequency","Pure U"
"w10077572","U",20,"USM",3527,100,"Frequency","Pure U"
"w10086001","U",30,"USM",2221,0,"Frequency","Pure U"
"w951700_kj","U",50,"USM",7087,0,"Frequency","Pure U"
"10050933","U",12,"USM",25460,0,"Frequency","Pure U"
"10081611","U",0,"USM",2973,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",2884,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",5,"Prolific",4228,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",8350,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",1,"Prolific",2728,0,"Frequency","Pure U"
"w10020124","U",25,"USM",2591,0,"Frequency","Pure U"
"W10032501","U",10,"USM",14748,0,"Frequency","Pure U"
"w10046218","U",40,"USM",3240,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",1734,0,"Frequency","Pure U"
"w10064771_al","U",10,"USM",5224,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2875,0,"Frequency","Pure U"
"w10077572","U",10,"USM",4645,0,"Frequency","Pure U"
"w10086001","U",0,"USM",12186,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",7024,0,"Frequency","Pure U"
"10050933","U",60,"USM",11231,0,"Frequency","Pure U"
"10081611","U",10,"USM",6729,100,"Frequency","Pure U"
"10081611","U",10,"USM",4439,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",45,"Prolific",1433,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",6447,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",8666,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",1275,0,"Frequency","Pure U"
"w10006514","U",5,"USM",3183,100,"Frequency","Pure U"
"w10020124","U",14,"USM",3238,0,"Frequency","Pure U"
"W10032501","U",10,"USM",3294,0,"Frequency","Pure U"
"w10046218","U",0,"USM",928,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",1530,0,"Frequency","Pure U"
"w10064771_al","U",60,"USM",2717,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2515,0,"Frequency","Pure U"
"w10077572","U",0,"USM",6453,0,"Frequency","Pure U"
"w10086001","U",0,"USM",1381,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",19049,0,"Frequency","Pure U"
"10050933","U",2,"USM",31271,0,"Frequency","Pure U"
"10081611","U",0,"USM",4693,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",11,"Prolific",4487,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",15311,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",30570,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",7230,0,"Frequency","Pure U"
"w10006514","U",3,"USM",6966,100,"Frequency","Pure U"
"w10020124","U",30,"USM",1605,0,"Frequency","Pure U"
"W10032501","U",60,"USM",5842,0,"Frequency","Pure U"
"w10046218","U",100,"USM",3417,0,"Frequency","Pure U"
"w10048539_obc","U",0,"USM",17062,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",6522,100,"Frequency","Pure U"
"w10077572","U",100,"USM",2974,0,"Frequency","Pure U"
"w10086001","U",1,"USM",15275,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",7270,100,"Frequency","Pure U"
"10050933","U",2,"USM",9530,0,"Frequency","Pure U"
"10081611","U",0,"USM",9924,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",7938,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",4910,100,"Frequency","Pure U"
"w10006514","U",50,"USM",5490,100,"Frequency","Pure U"
"w10020124","U",4,"USM",2212,100,"Frequency","Pure U"
"w10046218","U",0,"USM",1788,0,"Frequency","Pure U"
"w10048539_obc","U",25,"USM",694,0,"Frequency","Pure U"
"w10064771_al","U",30,"USM",11812,0,"Frequency","Pure U"
"w10064771_al","U",30,"USM",9270,0,"Frequency","Pure U"
"w10074451","U",1,"USM",5454,100,"Frequency","Pure U"
"w10077572","U",30,"USM",2642,0,"Frequency","Pure U"
"w10086001","U",30,"USM",18941,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",9969,0,"Frequency","Pure U"
"10050933","U",90,"USM",8485,0,"Frequency","Pure U"
"10081611","U",20,"USM",4543,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",60,"Prolific",3385,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4160,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",30,"Prolific",1182,0,"Frequency","Pure U"
"w10006514","U",20,"USM",10066,100,"Frequency","Pure U"
"w10020124","U",79,"USM",3243,100,"Frequency","Pure U"
"W10032501","U",80,"USM",12872,100,"Frequency","Pure U"
"w10046218","U",0,"USM",404,0,"Frequency","Pure U"
"w10048539_obc","U",15,"USM",1647,0,"Frequency","Pure U"
"w10064771_al","U",60,"USM",4232,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3123,0,"Frequency","Pure U"
"w10077572","U",100,"USM",4652,0,"Frequency","Pure U"
"w10086001","U",20,"USM",4252,0,"Frequency","Pure U"
"w951700_kj","U",70,"USM",3821,100,"Frequency","Pure U"
